Date,Electricity consumption(MW),Electricity production(MW),Electricity consumption player(MW),Electricity consumption Industrial Zones(MW),Electricity consumption Commercial Zones (MW),Electricity consumption Residential Zones(MW),Electricity consumption Office Zones(MW),Temperature(°C)
2025-08-30T17:09:04,159,85,15.248,47.024,3.472,91.408,2.72,21.63588
2025-08-30T17:21:01,158,85,15.248,45.696,3.472,91.376,2.72,21.68074
2025-08-30T17:33:01,156,85,15.248,44.096,3.472,91.344,2.72,21.72332
2025-08-30T17:45:08,157,85,15.248,44.848,3.472,91.376,2.72,21.76336
2025-08-30T17:57:05,156,85,15.248,43.856,3.472,91.376,2.72,21.8017
2025-08-30T18:09:02,156,85,15.248,43.456,3.472,91.376,2.72,21.83764
2025-08-30T18:21:01,154,85,15.248,42.144,3.472,91.392,2.72,21.87186
2025-08-30T18:33:03,155,85,15.248,42.416,3.472,91.376,2.72,21.73401
2025-08-30T18:45:05,155,85,15.248,42.672,3.472,91.408,2.72,21.39088
2025-08-30T18:57:08,155,85,15.248,42.736,3.472,91.408,2.72,21.06396
2025-08-30T19:09:03,157,85,15.248,44.304,3.472,91.392,2.72,20.75863
2025-08-30T19:21:06,158,85,15.248,45.392,3.472,91.376,2.72,20.4663
2025-08-30T19:33:00,159,85,15.248,46.416,3.472,91.408,2.72,20.19201
2025-08-30T19:45:06,159,85,15.248,46.64,3.472,91.424,2.72,19.92826
2025-08-30T19:57:04,159,85,16.096,45.744,3.504,91.824,2.752,19.68215
2025-08-30T20:09:03,164,85,16.512,49.344,3.552,92.608,2.752,19.44807
2025-08-30T20:21:00,163,85,16.864,47.632,3.6,93.024,2.784,19.22837
2025-08-30T20:33:03,164,85,16.8,47.456,3.6,93.584,2.752,19.01599
2025-08-30T20:45:02,169,85,17.424,50.832,3.632,94.544,2.736,18.81763
2025-08-30T20:57:06,170,85,17.36,51.328,3.664,95.04,2.832,18.62897
2025-08-30T21:09:05,168,85,17.424,48.992,3.664,95.216,2.8,18.45115
2025-08-30T21:21:06,169,85,17.456,49.92,3.76,95.728,2.88,18.28171
2025-08-30T21:33:06,170,85,17.632,49.456,3.712,96.608,2.896,18.12243
2025-08-30T21:45:01,172,85,17.632,50.336,3.824,97.44,3.008,17.97216
2025-08-30T21:57:04,170,85,17.696,49.248,3.824,97.104,2.848,17.82845
2025-08-30T22:09:01,161,72,17.664,39.456,3.888,97.28,2.896,17.6933
2025-08-30T22:21:04,161,72,17.728,38.368,3.952,98.496,2.864,17.56447
2025-08-30T22:33:01,162,72,17.648,38.384,4,99.296,2.864,17.44376
2025-08-30T22:45:04,160,72,17.728,36.288,3.968,99.344,2.992,17.32778
2025-08-30T22:57:02,158,72,17.808,34.288,4,99.776,3.008,17.2189
2025-08-30T23:09:07,162,72,17.84,37.136,4.096,100.512,2.944,17.11495
2025-08-30T23:21:04,166,72,17.904,40.8,4.272,101.04,2.944,17.01749
2025-08-30T23:33:07,165,72,17.92,40.496,4,100.352,2.976,16.92429
2025-08-30T23:45:02,166,72,17.936,40.448,4.032,101.2,3.104,16.83777
2025-08-30T23:57:07,164,72,17.968,37.824,4.016,101.824,2.944,16.7542
2025-08-31T00:09:01,164,72,17.936,38.288,4,101.52,3.088,16.67623
2025-08-31T00:21:06,166,72,18.064,38.544,4.272,102.192,3.008,16.60114
2025-08-31T00:33:01,165,72,18.112,38.304,4.048,102.336,3.024,16.5315
2025-08-31T00:45:03,168,72,18.064,40.352,4.192,102.336,3.184,16.46458
2025-08-31T00:57:01,168,72,18.176,40.416,4.24,102.416,3.008,16.40149
2025-08-31T01:09:03,165,72,18.144,38.016,4.32,102.064,3.024,16.34171
2025-08-31T01:21:04,166,72,18.112,37.792,4.16,103.456,3.088,16.285
2025-08-31T01:33:00,165,72,18.144,36.8,4.384,102.944,3.152,16.23174
2025-08-31T01:45:03,166,72,18.112,37.792,4.288,103.088,3.12,16.18071
2025-08-31T01:57:00,168,72,18.192,38.832,4.416,103.52,3.056,16.1328
2025-08-31T02:09:00,169,72,18.192,39.648,4.288,103.808,3.104,16.08738
2025-08-31T02:21:07,170,72,18.24,40.4,4.48,104,3.184,16.04389
2025-08-31T02:33:02,169,72,18.24,39.424,4.688,104.4,3.2,16.00325
2025-08-31T02:45:03,168,72,18.176,38.304,4.336,104.432,3.168,15.96485
2025-08-31T02:57:00,170,72,18.192,40.672,4.416,104.032,3.264,15.92841
2025-08-31T03:09:04,172,72,18.256,42.256,4.288,104.624,3.296,15.89345
2025-08-31T03:21:04,172,72,18.256,41.136,4.416,105.072,3.12,15.86054
2025-08-31T03:33:00,170,72,18.24,40.592,4.528,104.432,3.136,15.82981
2025-08-31T03:45:07,171,72,18.224,40.784,4.56,104.72,3.152,15.80009
2025-08-31T03:57:14,170,72,18.288,39.488,4.4,105.184,3.152,15.77202
2025-08-31T04:09:01,173,72,18.4,42.832,4.576,104.832,3.12,15.74616
2025-08-31T04:21:00,174,72,18.256,43.712,4.48,105.024,3.184,15.72126
2025-08-31T04:33:04,173,72,18.256,42.16,4.544,104.944,3.12,15.69748
2025-08-31T04:45:01,173,72,18.304,41.76,4.4,105.44,3.264,15.67528
2025-08-31T04:57:04,173,72,18.4,42.448,4.432,105.36,3.168,15.65403
2025-08-31T05:09:01,176,72,18.368,44.752,4.624,105.6,3.152,15.63404
2025-08-31T05:21:00,174,72,18.4,42.976,4.512,105.904,3.136,15.61504
2025-08-31T05:33:05,173,72,18.256,41.92,4.432,105.184,3.216,15.59688
2025-08-31T05:45:02,173,72,18.384,41.024,4.368,106.176,3.104,15.58003
2025-08-31T05:57:05,173,72,18.416,41.584,4.624,105.744,3.264,15.56388
2025-08-31T06:09:02,196,85,18.528,64.176,4.592,105.76,3.216,15.54862
2025-08-31T06:21:05,195,85,18.56,62.976,4.544,106.448,3.2,15.53393
2025-08-31T06:33:09,193,85,18.48,61.44,4.4,106.176,3.136,15.52039
2025-08-31T06:45:00,191,85,18.464,58.896,4.576,106.256,3.136,15.50762
2025-08-31T06:57:04,190,85,18.512,57.936,4.512,105.84,3.28,15.49511
2025-08-31T07:09:07,188,85,18.48,56.624,4.48,105.744,3.184,15.48363
2025-08-31T07:21:05,191,85,18.56,59.328,4.64,105.936,3.136,15.47263
2025-08-31T07:33:07,195,85,18.48,62.8,4.624,106.176,3.2,15.46218
2025-08-31T07:45:02,194,85,18.528,62.112,4.592,105.824,3.136,15.45239
2025-08-31T07:57:02,193,85,18.544,60.96,4.576,106.496,3.12,15.44304
2025-08-31T08:09:02,193,85,18.576,60.304,4.592,106.368,3.2,15.43421
2025-08-31T08:21:00,191,85,18.64,59.2,4.416,106.288,3.248,15.42592
2025-08-31T08:33:02,190,85,18.528,58.144,4.48,106.448,3.168,15.41778
2025-08-31T08:45:05,191,85,18.624,58.224,4.56,106.384,3.216,15.4105
2025-08-31T08:57:02,190,85,18.592,57.632,4.624,106.208,3.2,15.40324
2025-08-31T09:09:05,190,85,18.528,57.6,4.544,106.336,3.248,15.39659
2025-08-31T09:21:01,191,85,18.56,58.256,4.672,106.384,3.264,15.39035
2025-08-31T09:33:04,190,85,18.56,57.856,4.672,106.112,3.104,15.38409
2025-08-31T09:45:06,189,85,18.64,56.448,4.64,106.32,3.232,15.37843
2025-08-31T09:57:03,187,85,18.56,54.432,4.688,106.304,3.248,15.37324
2025-08-31T10:09:06,186,85,18.528,54.464,4.496,106.064,3.168,15.36802
2025-08-31T10:21:00,188,85,18.56,56.32,4.496,105.728,3.12,15.36285
2025-08-31T10:33:04,187,85,18.608,55.12,4.608,106.064,3.216,15.35858
2025-08-31T10:45:00,186,85,18.544,54.72,4.48,105.904,3.312,15.35444
2025-08-31T10:57:03,185,85,18.656,54.096,4.592,105.488,3.136,15.35026
2025-08-31T11:09:00,187,85,18.592,55.12,4.592,105.984,3.248,15.34611
2025-08-31T11:21:02,185,85,18.592,52.656,4.448,106.464,3.216,15.34228
2025-08-31T11:33:04,187,85,18.544,55.104,4.608,106.256,3.152,15.33914
2025-08-31T11:45:02,186,85,18.496,54.944,4.656,105.648,3.216,15.33604
2025-08-31T11:57:04,191,85,18.544,58.352,4.368,106.704,3.184,15.3329
2025-08-31T12:09:01,190,85,18.528,58.864,4.64,105.568,3.2,15.3298
2025-08-31T12:21:00,192,85,18.576,59.952,4.672,106.32,3.2,15.32666
2025-08-31T12:33:04,192,85,18.528,59.136,4.576,106.704,3.12,15.32378
2025-08-31T12:45:06,190,85,18.624,57.888,4.576,106.112,3.136,15.32169
2025-08-31T12:57:02,189,85,18.592,56.432,4.576,106.592,3.2,15.31961
2025-08-31T13:09:07,190,85,18.496,57.44,4.864,106.688,3.136,15.31752
2025-08-31T13:21:04,189,85,18.496,56.448,4.592,106.496,3.056,15.42426
2025-08-31T13:33:01,190,85,18.512,58.24,4.608,105.936,3.136,15.6131
2025-08-31T13:45:04,187,85,18.384,57.2,4.288,104.832,3.136,15.79323
2025-08-31T13:57:04,186,85,18.416,56,4.496,104.336,3.056,15.96267
2025-08-31T14:09:05,185,85,18.352,55.536,4.4,103.808,3.12,16.12338
2025-08-31T14:21:03,183,85,18.272,55.072,4.32,102.448,3.04,16.27572
2025-08-31T14:33:04,180,85,18.208,53.568,4.208,101.728,3.104,16.42061
2025-08-31T14:45:03,181,85,18.176,53.856,4.112,101.824,3.04,16.55665
2025-08-31T14:57:04,180,85,18.224,53.68,4.08,100.96,3.056,16.68584
2025-08-31T15:09:07,180,85,18.144,54.288,4.144,100.832,3.104,16.80877
2025-08-31T15:21:05,180,85,18.144,54.176,4.016,100.96,3.024,16.92434
2025-08-31T15:33:00,178,85,18.064,54.128,4.064,99.696,2.848,17.03331
2025-08-31T15:45:05,176,85,17.92,50.896,4.112,100.096,3.008,17.13797
2025-08-31T15:57:02,175,85,18,51.168,3.952,99.136,3.152,17.23546
2025-08-31T16:09:03,174,85,17.84,50.576,3.936,99.136,2.896,17.32891
2025-08-31T16:21:03,173,85,17.888,50.016,3.92,98.192,3.072,17.41697
2025-08-31T16:33:07,172,85,17.872,49.952,3.792,98,2.944,17.50108
2025-08-31T16:45:06,174,85,17.872,51.472,3.984,97.744,3.008,17.57986
2025-08-31T16:57:03,173,85,17.808,50.976,3.888,97.92,2.88,17.65425
2025-08-31T17:09:07,171,85,17.728,50.272,3.872,96.72,2.976,17.72573
2025-08-31T17:21:01,169,85,17.744,48.56,3.952,96.256,2.928,17.79237
2025-08-31T17:33:06,170,85,17.664,49.52,3.84,96.576,2.88,17.85651
2025-08-31T17:45:07,169,85,17.648,48.864,3.824,96.352,2.928,17.91627
2025-08-31T17:57:04,170,85,17.6,49.808,3.776,96.176,2.88,17.9731
2025-08-31T18:09:03,169,85,17.68,48.4,3.904,96.4,2.96,18.02696
2025-08-31T18:21:06,166,85,17.632,46.672,3.84,95.84,2.864,18.07827
2025-08-31T18:33:00,166,85,17.648,46.816,3.824,95.472,2.912,18.12623
2025-08-31T18:45:01,167,85,17.632,47.344,3.856,95.92,2.8,18.17202
2025-08-31T18:57:00,167,85,17.552,48.272,3.712,95.136,2.848,18.21528
2025-08-31T19:09:06,168,85,17.568,48.768,3.84,95.712,2.784,18.25654
2025-08-31T19:21:04,166,85,17.568,47.28,3.696,95.328,2.912,18.29537
2025-08-31T19:33:05,167,85,17.504,48.048,3.792,95.008,2.88,18.33219
2025-08-31T19:45:05,166,85,17.552,47.6,3.712,94.864,2.816,18.36705
2025-08-31T19:57:00,166,85,17.52,47.744,3.76,94.912,2.784,18.39987
2025-08-31T20:09:07,167,85,17.52,48.32,3.776,94.56,2.848,18.43148
2025-08-31T20:21:04,163,85,17.36,45.6,3.712,94.432,2.816,18.46063
2025-08-31T20:33:07,164,85,17.472,46.352,3.68,94.272,2.768,18.48882
2025-08-31T20:45:07,163,85,17.36,45.936,3.728,94.112,2.832,18.51544
2025-08-31T20:57:07,163,85,17.392,45.824,3.696,94.144,2.864,18.54044
2025-08-31T21:09:07,161,85,17.456,43.52,3.76,94.032,2.848,18.56409
2025-08-31T21:21:06,164,85,17.328,45.68,3.696,94.48,2.832,18.58704
2025-08-31T21:33:05,168,85,17.472,50.016,3.776,94.88,2.768,18.35162
2025-08-31T21:45:01,173,85,17.664,52.992,3.712,96.048,2.848,17.84565
2025-08-31T21:57:03,174,85,17.84,52.016,4.128,97.536,2.88,17.36076
2025-08-31T22:09:00,162,72,17.92,38.016,4.176,99.776,2.992,16.90542
2025-08-31T22:21:03,164,72,18.064,38.608,4.096,100.88,3.056,16.46998
2025-08-31T22:33:07,167,72,18.144,39.36,4.432,102.848,2.992,16.06034
2025-08-31T22:45:02,169,72,18.24,39.264,4.32,104.512,3.088,15.67387
2025-08-31T22:57:05,173,72,18.368,41.584,4.416,105.968,3.168,15.30557
2025-08-31T23:09:03,176,72,18.496,43.488,4.72,106.432,3.232,14.95905
2025-08-31T23:21:05,176,72,18.592,41.936,4.736,107.76,3.28,14.62824
2025-08-31T23:33:03,181,72,18.736,45.152,5.04,109.552,3.328,14.31676
2025-08-31T23:45:00,179,72,18.832,41.584,4.944,110.512,3.424,14.02234
2025-08-31T23:57:05,183,72,18.928,43.856,5.104,111.824,3.424,13.74079
2025-09-01T00:09:00,183,72,19.056,43.28,5.44,112.336,3.376,13.47901
2025-09-01T00:21:05,186,72,19.104,45.792,5.536,112.864,3.472,13.22564
2025-09-01T00:33:00,187,72,19.088,45.536,5.472,113.712,3.456,12.99009
2025-09-01T00:45:03,187,72,19.216,44.96,5.632,113.84,3.504,12.76458
2025-09-01T00:57:00,190,72,19.376,47.6,5.808,114.432,3.472,12.55336
2025-09-01T01:09:04,192,72,19.328,48.368,5.92,115.072,3.584,12.35042
2025-09-01T01:21:00,191,72,19.536,47.424,5.616,115.52,3.6,12.16037
2025-09-01T01:33:06,194,72,19.472,50.16,5.952,115.744,3.552,11.97846
2025-09-01T01:45:06,192,72,19.536,46.672,6.064,116.752,3.696,11.80735
2025-09-01T01:57:01,191,72,19.664,45.408,6.256,116.8,3.664,11.6462
2025-09-01T02:09:03,193,72,19.648,47.024,6.16,117.12,3.68,11.4929
2025-09-01T02:21:00,196,72,19.776,48.016,6.352,118.272,3.584,11.34812
2025-09-01T02:33:06,195,72,19.744,47.472,6.24,118.384,3.696,11.2087
2025-09-01T02:45:07,193,72,19.84,45.712,6.32,118.032,3.776,11.07922
2025-09-01T02:57:05,195,72,19.856,46.288,6.416,118.96,3.712,10.9565
2025-09-01T03:09:02,196,72,19.84,47.936,6.608,118.672,3.584,10.84016
2025-09-01T03:21:04,199,72,19.92,49.6,6.464,119.392,3.632,10.7288
2025-09-01T03:33:03,197,72,19.904,47.712,6.752,119.472,3.68,10.6247
2025-09-01T03:45:06,197,72,20,47.2,6.912,119.648,3.696,10.52531
2025-09-01T03:57:04,194,72,19.904,44.848,7.024,119.168,3.696,10.43183
2025-09-01T04:09:03,197,72,20.016,46.544,6.784,119.952,3.84,10.34315
2025-09-01T04:21:05,196,72,20.096,45.68,6.832,120.112,3.792,10.25914
2025-09-01T04:33:05,194,72,20.016,43.632,6.864,120.576,3.792,10.1792
2025-09-01T04:45:05,198,72,20.096,46.048,7.28,121.04,3.776,10.10384
2025-09-01T04:57:05,199,72,20.192,46.72,6.944,121.824,3.728,10.03275
2025-09-01T05:09:07,199,72,20.16,47.104,7.04,121.824,3.808,9.964779
2025-09-01T05:21:04,197,72,20.208,45.04,7.056,121.44,3.808,9.90093
2025-09-01T05:33:02,200,72,20.192,46.832,7.168,122.096,3.808,9.840348
2025-09-01T05:45:05,198,72,20.288,45.488,7.248,121.84,3.84,9.783104
2025-09-01T05:57:09,199,72,20.224,46.144,7.136,121.872,3.84,9.728625
2025-09-01T06:09:04,221,85,20.416,66.976,7.36,122.704,3.808,9.677371
2025-09-01T06:21:07,222,85,20.352,68.928,7.152,122.48,3.792,9.628255
2025-09-01T06:33:07,224,85,20.336,71.312,7.28,121.984,3.872,9.582471
2025-09-01T06:45:01,226,85,20.384,73.104,6.976,122.16,3.872,9.818954
2025-09-01T06:57:03,224,85,20.208,73.664,6.704,120.368,3.744,10.47359
2025-09-01T07:09:03,220,85,19.92,71.68,6.672,118.88,3.696,11.08887
2025-09-01T07:21:00,218,85,19.76,71.072,6.224,117.76,3.584,11.66995
2025-09-01T07:33:03,213,85,19.632,69.056,5.824,115.824,3.568,12.22472
2025-09-01T07:45:08,212,85,19.424,69.344,5.664,114.672,3.472,12.74991
2025-09-01T07:57:03,207,85,19.28,65.568,5.536,113.184,3.472,13.244
2025-09-01T08:09:06,204,85,19.152,63.616,5.216,112.72,3.456,13.714
2025-09-01T08:21:03,200,85,19.008,61.632,5.296,110.672,3.392,14.1566
2025-09-01T08:33:05,196,85,18.912,59.968,5.024,109.216,3.296,14.58102
2025-09-01T08:45:00,193,85,18.704,59.376,4.768,107.04,3.36,14.97417
2025-09-01T08:57:05,191,85,18.48,58.48,4.544,106.4,3.36,15.35408
2025-09-01T09:09:00,187,85,18.528,56.4,4.496,105.04,3.28,15.71017
2025-09-01T09:21:05,185,85,18.32,56,4.464,103.728,3.216,16.05009
2025-09-01T09:33:01,180,85,18.24,53.36,4.368,101.488,3.12,16.36845
2025-09-01T09:45:03,182,85,18.176,56.208,4.288,101.12,3.024,16.67267
2025-09-01T09:57:06,182,85,18.048,57.424,4.112,100.336,2.976,16.96064
2025-09-01T10:09:03,177,85,17.952,53.616,4.048,98.88,2.992,17.23109
2025-09-01T10:21:03,176,85,17.888,53.872,3.808,97.776,2.992,17.48839
2025-09-01T10:33:07,174,85,17.776,52.128,4.064,97.168,2.944,17.73397
2025-09-01T10:45:01,175,85,17.808,54.4,3.808,96.816,2.944,17.96208
2025-09-01T10:57:06,172,85,17.632,52.528,3.872,95.552,2.896,18.18169
2025-09-01T11:09:01,170,85,17.568,51.728,3.792,94.544,2.944,18.38721
2025-09-01T11:21:05,168,85,17.408,50.208,3.664,94.56,2.912,18.58466
2025-09-01T11:33:04,163,85,17.296,46.736,3.696,93.408,2.784,18.77052
2025-09-01T11:45:06,163,85,17.056,46.032,3.696,93.552,2.752,18.94597
2025-09-01T11:57:01,161,85,16.976,45.888,3.632,92.288,2.848,19.11098
2025-09-01T12:09:06,160,85,16.896,45.216,3.616,92.144,2.752,19.26969
2025-09-01T12:21:01,160,85,16.384,45.712,3.52,91.664,2.784,19.41824
2025-09-01T12:33:06,158,85,16.336,44.784,3.536,91.344,2.752,19.55902
2025-09-01T12:45:01,156,85,15.872,42.752,3.52,91.152,2.768,19.69231
2025-09-01T12:57:04,155,85,15.616,42.992,3.504,90.992,2.784,19.81934
2025-09-01T13:09:00,157,85,15.76,45.088,3.472,90.832,2.752,19.93856
2025-09-01T13:21:06,159,85,15.248,47.824,3.472,90.352,2.752,20.05269
2025-09-01T13:33:00,159,85,15.248,47.984,3.472,90.352,2.752,20.15939
2025-09-01T13:45:00,159,85,15.248,47.52,3.472,90.352,2.752,20.26117
2025-09-01T13:57:02,158,85,15.248,46.384,3.472,90.352,2.752,20.35761
2025-09-01T14:09:07,159,85,15.248,47.856,3.472,90.352,2.752,20.44967
2025-09-01T14:21:05,159,85,15.248,47.248,3.472,90.352,2.752,20.53528
2025-09-01T14:33:04,157,85,15.248,46.16,3.472,90.352,2.752,20.61747
2025-09-01T14:45:03,158,85,15.248,46.272,3.472,90.352,2.752,20.6942
2025-09-01T14:57:01,160,85,15.248,48.832,3.472,90.352,2.752,20.76723
2025-09-01T15:09:02,163,85,15.248,51.344,3.472,90.352,2.752,20.83699
2025-09-01T15:21:04,162,85,15.248,50.832,3.472,90.368,2.752,20.81827
2025-09-01T15:33:08,163,85,15.248,51.584,3.472,90.352,2.752,20.75706
2025-09-01T15:45:01,162,85,15.248,51.152,3.472,90.336,2.752,20.69951
2025-09-01T15:57:06,162,85,15.248,51.024,3.472,90.336,2.752,20.64405
2025-09-01T16:09:01,160,85,15.248,48.912,3.472,90.4,2.752,20.59245
2025-09-01T16:21:00,160,85,15.248,48.8,3.472,90.304,2.752,20.54336
2025-09-01T16:33:07,158,85,15.248,46.96,3.472,90.272,2.752,20.49627
2025-09-01T16:45:03,159,85,15.248,48.336,3.472,90.208,2.704,20.45225
2025-09-01T16:57:03,158,85,15.248,46.4,3.472,90.192,2.72,20.4104
2025-09-01T17:09:03,158,85,15.248,46.912,3.472,90.096,2.72,20.37079
2025-09-01T17:21:05,159,85,15.248,47.968,3.472,90.064,2.72,20.33313
2025-09-01T17:33:00,158,85,15.248,47.392,3.472,90.064,2.72,20.29807
2025-09-01T17:45:05,156,85,15.248,45.424,3.472,90.064,2.72,20.26425
2025-09-01T17:57:04,156,85,15.248,44.72,3.472,90.064,2.72,20.23248
2025-09-01T18:09:00,156,85,15.248,44.976,3.472,90.064,2.72,20.20263
2025-09-01T18:21:05,157,85,15.248,46.288,3.472,90.048,2.72,20.17365
2025-09-01T18:33:05,158,85,15.248,47.184,3.472,90.048,2.72,20.14672
2025-09-01T18:45:02,156,85,15.248,45.072,3.472,90.048,2.72,20.12145
2025-09-01T18:57:01,156,85,15.248,45.44,3.472,90.048,2.72,20.09708
2025-09-01T19:09:07,155,85,15.248,44.128,3.472,90.08,2.72,20.07404
2025-09-01T19:21:02,155,85,15.248,44.48,3.472,90.064,2.72,20.05254
2025-09-01T19:33:04,154,85,15.248,43.152,3.472,90.064,2.72,20.03169
2025-09-01T19:45:00,155,85,15.248,43.632,3.472,90.064,2.72,20.01263
2025-09-01T19:57:08,155,85,15.248,43.68,3.472,90.064,2.72,19.99371
2025-09-01T20:09:08,155,85,15.248,43.856,3.472,90.064,2.72,19.9766
2025-09-01T20:21:07,155,85,15.248,44.464,3.472,90.048,2.72,19.95994
2025-09-01T20:33:02,156,85,15.248,44.656,3.472,90.048,2.72,19.94434
2025-09-01T20:45:03,158,85,15.792,45.92,3.504,90.304,2.72,19.92982
2025-09-01T20:57:02,157,85,15.568,45.344,3.536,90.368,2.72,19.73617
2025-09-01T21:09:07,161,85,16.512,47.568,3.52,91.296,2.752,19.40136
2025-09-01T21:21:06,164,85,16.832,49.088,3.6,92.32,2.784,19.08728
2025-09-01T21:33:01,165,85,17.184,48.96,3.632,93.04,2.816,18.79174
2025-09-01T21:45:03,167,85,17.456,50.704,3.696,93.312,2.816,18.50851
2025-09-01T21:57:01,170,85,17.44,51.856,3.712,94.752,2.944,18.24136
2025-09-01T22:09:00,157,72,17.52,37.008,3.856,96.048,2.96,17.98956
2025-09-01T22:21:03,158,72,17.536,37.424,3.936,96.416,2.896,17.74979
2025-09-01T22:33:08,160,72,17.648,38.816,3.952,96.864,2.896,17.52179
2025-09-01T22:45:03,159,72,17.792,36.72,4.032,97.552,2.928,17.30845
2025-09-01T22:57:00,164,72,17.84,40.464,4,99.264,2.912,17.10622
2025-09-01T23:09:05,165,72,17.968,41.136,4.128,99.296,2.944,16.91245
2025-09-01T23:21:07,168,72,18,43.056,4.032,100.688,2.944,16.72971
2025-09-01T23:33:02,166,72,18.048,41.344,4.288,100.096,3.008,16.55758
2025-09-01T23:45:07,165,72,18.096,38.832,4.064,101.248,3.008,16.39408
2025-09-01T23:57:02,167,72,18.144,39.856,4.256,101.776,3.104,16.24049
2025-09-02T00:09:06,169,72,18.224,40.272,4.576,103.104,3.024,16.09355
2025-09-02T00:21:01,170,72,18.288,42.112,4.336,103.216,3.04,15.95486
2025-09-02T00:33:04,170,72,18.256,41.264,4.4,103.568,3.104,15.82388
2025-09-02T00:45:06,171,72,18.336,41.36,4.592,103.872,3.168,15.69886
2025-09-02T00:57:03,170,72,18.352,40.112,4.464,104.448,3.12,15.58166
2025-09-02T01:09:06,170,72,18.352,39.792,4.592,104.576,3.04,15.47018
2025-09-02T01:21:01,171,72,18.464,40.176,4.464,105.136,3.12,15.36545
2025-09-02T01:33:05,171,72,18.48,40.112,4.624,105.44,3.184,15.26476
2025-09-02T01:45:01,169,72,18.496,37.84,4.688,105.568,3.168,15.17088
2025-09-02T01:57:00,169,72,18.528,37.216,4.704,105.792,3.152,15.08173
2025-09-02T02:09:01,170,72,18.512,38.608,4.672,105.936,3.168,14.99661
2025-09-02T02:21:07,170,72,18.592,37.136,4.784,106.784,3.216,14.91531
2025-09-02T02:33:05,170,72,18.592,37.776,4.688,106.56,3.264,14.83961
2025-09-02T02:45:01,174,72,18.656,41.264,4.864,106.832,3.152,14.76828
2025-09-02T02:57:03,174,72,18.688,40.88,4.736,107.072,3.28,14.69956
2025-09-02T03:09:03,178,72,18.64,43.344,4.848,108.224,3.28,14.63505
2025-09-02T03:21:02,178,72,18.736,43.12,4.88,108.208,3.232,14.57387
2025-09-02T03:33:08,180,72,18.72,45.024,4.912,108.688,3.232,14.51593
2025-09-02T03:45:06,180,72,18.72,44.832,4.832,108.544,3.136,14.46103
2025-09-02T03:57:05,179,72,18.8,43.232,5.072,108.736,3.296,14.40925
2025-09-02T04:09:03,178,72,18.752,42.592,5.072,108.72,3.312,14.36041
2025-09-02T04:21:02,182,72,18.8,47.392,4.928,108.4,3.312,14.31405
2025-09-02T04:33:07,182,72,18.784,45.776,4.992,109.344,3.312,14.26951
2025-09-02T04:45:00,181,72,18.736,45.28,5.104,109.536,3.312,14.22837
2025-09-02T04:57:01,181,72,18.816,44.544,5.056,109.392,3.296,14.18893
2025-09-02T05:09:06,183,72,18.832,46.608,5.056,109.808,3.264,14.15126
2025-09-02T05:21:01,182,72,18.912,45.792,5.184,109.312,3.264,14.1161
2025-09-02T05:33:06,181,72,18.848,44.8,5.152,109.808,3.296,14.08221
2025-09-02T05:45:01,181,72,18.832,45.072,4.832,109.296,3.296,14.05083
2025-09-02T05:57:06,183,72,18.88,45.36,5.232,110.336,3.296,14.02053
2025-09-02T06:09:01,202,85,19.008,65.296,5.056,110.336,3.28,13.99224
2025-09-02T06:21:06,202,85,19.008,64.848,5.248,110.112,3.264,13.96509
2025-09-02T06:33:01,202,85,19.04,64.896,5.056,110.128,3.296,13.93987
2025-09-02T06:45:06,202,85,19.04,64.032,5.296,110.672,3.296,13.91544
2025-09-02T06:57:01,204,85,19.072,66.432,5.088,110.56,3.328,13.89283
2025-09-02T07:09:06,202,85,19.04,64.896,5.008,110.704,3.328,13.87107
2025-09-02T07:21:00,200,85,19.056,62.704,5.232,110.576,3.296,13.85076
2025-09-02T07:33:03,199,85,19.072,60.736,5.216,110.72,3.392,13.83127
2025-09-02T07:45:00,197,85,19.056,59.6,5.152,110.752,3.312,13.81296
2025-09-02T07:57:03,197,85,19.056,58.352,5.248,111.136,3.312,13.79548
2025-09-02T08:09:07,197,85,19.104,58.512,5.056,111.28,3.312,13.77892
2025-09-02T08:21:02,197,85,19.056,58.448,5.216,110.992,3.328,13.76334
2025-09-02T08:33:05,197,85,19.104,59.504,5.376,110.704,3.296,13.74855
2025-09-02T08:45:02,197,85,19.088,58.352,5.216,110.944,3.408,13.73473
2025-09-02T08:57:07,196,85,19.072,58.064,5.344,110.88,3.376,13.72128
2025-09-02T09:09:04,199,85,19.104,60.912,5.056,110.864,3.328,13.70884
2025-09-02T09:21:06,197,85,19.072,59.792,5.232,110.416,3.36,13.69697
2025-09-02T09:33:04,199,85,19.104,60.768,5.376,111.04,3.392,13.68561
2025-09-02T09:45:06,201,85,19.12,62.592,5.28,111.136,3.36,13.67514
2025-09-02T09:57:03,200,85,19.12,61.84,5.248,110.832,3.328,13.66499
2025-09-02T10:09:06,197,85,19.104,58.768,5.472,111.184,3.44,13.65556
2025-09-02T10:21:00,195,85,19.104,57.344,5.136,110.752,3.344,13.6464
2025-09-02T10:33:05,193,85,19.072,54.832,5.024,110.784,3.376,13.638
2025-09-02T10:45:00,194,85,19.072,56.112,5.296,111.136,3.376,13.6908
2025-09-02T10:57:03,190,85,19.056,53.504,5.136,109.68,3.28,14.0867
2025-09-02T11:09:00,189,85,18.928,53.248,4.8,108.896,3.328,14.45951
